FullDate,Day,Month,Year,DateID
2010-01-31 05:27:01,31,1,2010,17353
2010-01-31 05:28:27,31,1,2010,17354
2010-01-31 05:29:08,31,1,2010,17355
2010-01-31 05:33:47,31,1,2010,17356
2010-01-31 05:37:33,31,1,2010,17357
2010-01-31 05:37:38,31,1,2010,17358
2010-01-31 05:38:28,31,1,2010,17359
2010-01-31 05:38:31,31,1,2010,17360
2010-01-31 05:41:31,31,1,2010,17361
2010-01-31 05:43:07,31,1,2010,17362
2010-01-31 05:45:02,31,1,2010,17363
2010-01-31 05:49:40,31,1,2010,17364
2010-01-31 05:50:10,31,1,2010,17365
2010-01-31 05:53:20,31,1,2010,17366
2010-01-31 05:54:08,31,1,2010,17367
2010-01-31 05:55:27,31,1,2010,17368
2010-01-31 05:55:51,31,1,2010,17369
2010-01-31 05:57:31,31,1,2010,17370
2010-01-31 05:58:42,31,1,2010,17371
2010-01-31 05:59:13,31,1,2010,17372
2010-01-31 06:01:43,31,1,2010,17373
2010-01-31 06:03:32,31,1,2010,17374
2010-01-31 06:03:39,31,1,2010,17375
2010-01-31 06:07:29,31,1,2010,17376
2010-01-31 06:09:52,31,1,2010,17377
2010-01-31 06:11:51,31,1,2010,17378
2010-01-31 06:13:14,31,1,2010,17379
2010-01-31 06:15:58,31,1,2010,17380
2010-01-31 06:19:59,31,1,2010,17381
2010-01-31 06:22:23,31,1,2010,17382
2010-01-31 06:24:24,31,1,2010,17383
2010-01-31 06:24:52,31,1,2010,17384
2010-01-31 06:28:54,31,1,2010,17385
2010-01-31 06:33:13,31,1,2010,17386
2010-01-31 06:33:34,31,1,2010,17387
2010-01-31 06:36:25,31,1,2010,17388
2010-01-31 06:38:06,31,1,2010,17389
2010-01-31 06:38:39,31,1,2010,17390
2010-01-31 06:42:31,31,1,2010,17391
2010-01-31 06:46:55,31,1,2010,17392
2010-01-31 06:48:01,31,1,2010,17393
2010-01-31 06:49:24,31,1,2010,17394
2010-01-31 06:50:24,31,1,2010,17395
2010-01-31 06:50:35,31,1,2010,17396
2010-01-31 06:51:33,31,1,2010,17397
2010-01-31 06:52:09,31,1,2010,17398
2010-01-31 06:56:34,31,1,2010,17399
2010-01-31 06:59:35,31,1,2010,17400
2010-01-31 07:00:59,31,1,2010,17401
2010-01-31 07:05:24,31,1,2010,17402
2010-01-31 07:07:37,31,1,2010,17403
2010-01-31 07:10:50,31,1,2010,17404
2010-01-31 07:11:07,31,1,2010,17405
2010-01-31 07:12:20,31,1,2010,17406
2010-01-31 07:15:21,31,1,2010,17407
2010-01-31 07:16:35,31,1,2010,17408
2010-01-31 07:19:45,31,1,2010,17409
2010-01-31 07:22:37,31,1,2010,17410
2010-01-31 07:23:58,31,1,2010,17411
2010-01-31 07:24:09,31,1,2010,17412
2010-01-31 07:24:49,31,1,2010,17413
2010-01-31 07:28:34,31,1,2010,17414
2010-01-31 07:31:19,31,1,2010,17415
2010-01-31 07:34:16,31,1,2010,17416
2010-01-31 07:34:22,31,1,2010,17417
2010-01-31 07:34:25,31,1,2010,17418
2010-01-31 07:36:25,31,1,2010,17419
2010-01-31 07:36:38,31,1,2010,17420
2010-01-31 07:38:22,31,1,2010,17421
2010-01-31 07:40:58,31,1,2010,17422
2010-01-31 07:42:05,31,1,2010,17423
2010-01-31 07:43:28,31,1,2010,17424
2010-01-31 07:44:23,31,1,2010,17425
2010-01-31 07:45:20,31,1,2010,17426
2010-01-31 07:45:50,31,1,2010,17427
2010-01-31 07:48:10,31,1,2010,17428
2010-01-31 07:49:41,31,1,2010,17429
2010-01-31 07:54:02,31,1,2010,17430
2010-01-31 07:54:29,31,1,2010,17431
2010-01-31 07:55:48,31,1,2010,17432
2010-01-31 07:57:19,31,1,2010,17433
2010-01-31 07:58:29,31,1,2010,17434
2010-01-31 07:59:17,31,1,2010,17435
2010-01-31 08:03:09,31,1,2010,17436
2010-01-31 08:07:32,31,1,2010,17437
2010-01-31 08:08:56,31,1,2010,17438
2010-01-31 08:09:10,31,1,2010,17439
2010-01-31 08:10:32,31,1,2010,17440
2010-01-31 08:11:57,31,1,2010,17441
2010-01-31 08:13:31,31,1,2010,17442
2010-01-31 08:13:32,31,1,2010,17443
2010-01-31 08:13:34,31,1,2010,17444
2010-01-31 08:13:35,31,1,2010,17445
2010-01-31 08:13:38,31,1,2010,17446
2010-01-31 08:13:43,31,1,2010,17447
2010-01-31 08:13:49,31,1,2010,17448
2010-01-31 08:16:18,31,1,2010,17449
2010-01-31 08:16:32,31,1,2010,17450
2010-01-31 08:20:33,31,1,2010,17451
2010-01-31 08:20:39,31,1,2010,17452
2010-01-31 08:22:11,31,1,2010,17453
2010-01-31 08:25:02,31,1,2010,17454
2010-01-31 08:29:23,31,1,2010,17455
2010-01-31 08:32:02,31,1,2010,17456
2010-01-31 08:33:45,31,1,2010,17457
2010-01-31 08:33:46,31,1,2010,17458
2010-01-31 08:35:05,31,1,2010,17459
2010-01-31 08:37:20,31,1,2010,17460
2010-01-31 08:38:07,31,1,2010,17461
2010-01-31 08:41:01,31,1,2010,17462
2010-01-31 08:42:28,31,1,2010,17463
2010-01-31 08:43:43,31,1,2010,17464
2010-01-31 08:46:50,31,1,2010,17465
2010-01-31 08:50:59,31,1,2010,17466
2010-01-31 08:51:11,31,1,2010,17467
2010-01-31 08:52:40,31,1,2010,17468
2010-01-31 08:52:41,31,1,2010,17469
2010-01-31 08:52:42,31,1,2010,17470
2010-01-31 08:52:44,31,1,2010,17471
2010-01-31 08:52:45,31,1,2010,17472
2010-01-31 08:52:46,31,1,2010,17473
2010-01-31 08:52:47,31,1,2010,17474
2010-01-31 08:52:48,31,1,2010,17475
2010-01-31 08:52:49,31,1,2010,17476
2010-01-31 08:52:51,31,1,2010,17477
2010-01-31 08:52:52,31,1,2010,17478
2010-01-31 08:52:53,31,1,2010,17479
2010-01-31 08:52:54,31,1,2010,17480
2010-01-31 08:55:15,31,1,2010,17481
2010-01-31 08:55:32,31,1,2010,17482
2010-01-31 08:59:56,31,1,2010,17483
2010-01-31 09:04:27,31,1,2010,17484
2010-01-31 09:04:37,31,1,2010,17485
2010-01-31 09:06:42,31,1,2010,17486
2010-01-31 09:08:11,31,1,2010,17487
2010-01-31 09:09:22,31,1,2010,17488
2010-01-31 09:13:44,31,1,2010,17489
2010-01-31 09:15:49,31,1,2010,17490
2010-01-31 09:15:52,31,1,2010,17491
2010-01-31 09:15:54,31,1,2010,17492
2010-01-31 09:18:05,31,1,2010,17493
2010-01-31 09:18:12,31,1,2010,17494
2010-01-31 09:20:42,31,1,2010,17495
2010-01-31 09:22:26,31,1,2010,17496
2010-01-31 09:25:25,31,1,2010,17497
2010-01-31 09:26:15,31,1,2010,17498
2010-01-31 09:27:13,31,1,2010,17499
2010-01-31 09:29:48,31,1,2010,17500
2010-01-31 09:31:15,31,1,2010,17501
2010-01-31 09:31:33,31,1,2010,17502
2010-01-31 09:35:54,31,1,2010,17503
2010-01-31 09:37:50,31,1,2010,17504
2010-01-31 09:38:55,31,1,2010,17505
2010-01-31 09:41:13,31,1,2010,17506
2010-01-31 09:41:24,31,1,2010,17507
2010-01-31 09:42:37,31,1,2010,17508
2010-01-31 09:45:55,31,1,2010,17509
2010-01-31 09:49:08,31,1,2010,17510
2010-01-31 09:50:13,31,1,2010,17511
2010-01-31 09:52:53,31,1,2010,17512
2010-01-31 09:54:33,31,1,2010,17513
2010-01-31 09:56:47,31,1,2010,17514
2010-01-31 09:58:25,31,1,2010,17515
2010-01-31 09:58:53,31,1,2010,17516
2010-01-31 09:59:52,31,1,2010,17517
2010-01-31 10:03:19,31,1,2010,17518
2010-01-31 10:04:41,31,1,2010,17519
2010-01-31 10:04:45,31,1,2010,17520
2010-01-31 10:07:39,31,1,2010,17521
2010-01-31 10:08:54,31,1,2010,17522
2010-01-31 10:10:23,31,1,2010,17523
2010-01-31 10:10:56,31,1,2010,17524
2010-01-31 10:11:58,31,1,2010,17525
2010-01-31 10:12:36,31,1,2010,17526
2010-01-31 10:13:37,31,1,2010,17527
2010-01-31 10:15:36,31,1,2010,17528
2010-01-31 10:16:05,31,1,2010,17529
2010-01-31 10:16:33,31,1,2010,17530
2010-01-31 10:17:01,31,1,2010,17531
2010-01-31 10:17:04,31,1,2010,17532
2010-01-31 10:17:07,31,1,2010,17533
2010-01-31 10:21:22,31,1,2010,17534
2010-01-31 10:23:28,31,1,2010,17535
2010-01-31 10:25:12,31,1,2010,17536
2010-01-31 10:26:20,31,1,2010,17537
2010-01-31 10:27:36,31,1,2010,17538
2010-01-31 10:30:42,31,1,2010,17539
2010-01-31 10:31:42,31,1,2010,17540
2010-01-31 10:32:30,31,1,2010,17541
2010-01-31 10:34:22,31,1,2010,17542
2010-01-31 10:34:54,31,1,2010,17543
2010-01-31 10:35:02,31,1,2010,17544
2010-01-31 10:39:23,31,1,2010,17545
2010-01-31 10:39:24,31,1,2010,17546
2010-01-31 10:43:41,31,1,2010,17547
2010-01-31 10:47:35,31,1,2010,17548
2010-01-31 10:47:37,31,1,2010,17549
2010-01-31 10:47:39,31,1,2010,17550
2010-01-31 10:47:41,31,1,2010,17551
2010-01-31 10:47:59,31,1,2010,17552
2010-01-31 10:48:27,31,1,2010,17553
2010-01-31 10:50:47,31,1,2010,17554
2010-01-31 10:51:29,31,1,2010,17555
2010-01-31 10:52:16,31,1,2010,17556
2010-01-31 10:52:32,31,1,2010,17557
2010-01-31 10:56:46,31,1,2010,17558
2010-01-31 11:01:07,31,1,2010,17559
2010-01-31 11:02:36,31,1,2010,17560
2010-01-31 11:02:40,31,1,2010,17561
2010-01-31 11:04:05,31,1,2010,17562
2010-01-31 11:05:50,31,1,2010,17563
2010-01-31 11:07:58,31,1,2010,17564
2010-01-31 11:08:44,31,1,2010,17565
2010-01-31 11:10:06,31,1,2010,17566
2010-01-31 11:11:38,31,1,2010,17567
2010-01-31 11:13:46,31,1,2010,17568
2010-01-31 11:14:23,31,1,2010,17569
2010-01-31 11:16:19,31,1,2010,17570
2010-01-31 11:18:17,31,1,2010,17571
2010-01-31 11:18:18,31,1,2010,17572
2010-01-31 11:18:19,31,1,2010,17573
2010-01-31 11:18:42,31,1,2010,17574
2010-01-31 11:19:31,31,1,2010,17575
2010-01-31 11:23:03,31,1,2010,17576
2010-01-31 11:25:33,31,1,2010,17577
2010-01-31 11:25:34,31,1,2010,17578
2010-01-31 11:25:35,31,1,2010,17579
2010-01-31 11:25:46,31,1,2010,17580
2010-01-31 11:25:47,31,1,2010,17581
2010-01-31 11:25:50,31,1,2010,17582
2010-01-31 11:25:56,31,1,2010,17583
2010-01-31 11:25:59,31,1,2010,17584
2010-01-31 11:26:00,31,1,2010,17585
2010-01-31 11:26:01,31,1,2010,17586
2010-01-31 11:27:30,31,1,2010,17587
2010-01-31 11:28:07,31,1,2010,17588
2010-01-31 11:28:09,31,1,2010,17589
2010-01-31 11:28:11,31,1,2010,17590
2010-01-31 11:31:50,31,1,2010,17591
2010-01-31 11:36:30,31,1,2010,17592
2010-01-31 11:37:25,31,1,2010,17593
2010-01-31 11:37:29,31,1,2010,17594
2010-01-31 11:41:44,31,1,2010,17595
2010-01-31 11:43:11,31,1,2010,17596
2010-01-31 11:45:59,31,1,2010,17597
2010-01-31 11:46:22,31,1,2010,17598
2010-01-31 11:48:27,31,1,2010,17599
2010-01-31 11:50:15,31,1,2010,17600
2010-01-31 11:54:06,31,1,2010,17601
2010-01-31 11:55:59,31,1,2010,17602
2010-01-31 12:00:13,31,1,2010,17603
2010-01-31 12:00:26,31,1,2010,17604
2010-01-31 12:00:27,31,1,2010,17605
2010-01-31 12:04:25,31,1,2010,17606
2010-01-31 12:05:09,31,1,2010,17607
2010-01-31 12:08:47,31,1,2010,17608
2010-01-31 12:11:23,31,1,2010,17609
2010-01-31 12:11:24,31,1,2010,17610
2010-01-31 12:11:37,31,1,2010,17611
2010-01-31 12:11:42,31,1,2010,17612
2010-01-31 12:11:45,31,1,2010,17613
2010-01-31 12:11:46,31,1,2010,17614
2010-01-31 12:12:00,31,1,2010,17615
2010-01-31 12:12:32,31,1,2010,17616
2010-01-31 12:13:00,31,1,2010,17617
2010-01-31 12:15:02,31,1,2010,17618
2010-01-31 12:17:12,31,1,2010,17619
2010-01-31 12:17:36,31,1,2010,17620
2010-01-31 12:20:54,31,1,2010,17621
2010-01-31 12:21:26,31,1,2010,17622
2010-01-31 12:22:19,31,1,2010,17623
2010-01-31 12:23:12,31,1,2010,17624
2010-01-31 12:23:15,31,1,2010,17625
2010-01-31 12:25:38,31,1,2010,17626
2010-01-31 12:26:33,31,1,2010,17627
2010-01-31 12:29:53,31,1,2010,17628
2010-01-31 12:31:39,31,1,2010,17629
2010-01-31 12:32:33,31,1,2010,17630
2010-01-31 12:32:34,31,1,2010,17631
2010-01-31 12:32:37,31,1,2010,17632
2010-01-31 12:32:38,31,1,2010,17633
2010-01-31 12:32:39,31,1,2010,17634
2010-01-31 12:32:47,31,1,2010,17635
2010-01-31 12:32:51,31,1,2010,17636
2010-01-31 12:32:53,31,1,2010,17637
2010-01-31 12:33:43,31,1,2010,17638
2010-01-31 12:34:07,31,1,2010,17639
2010-01-31 12:34:48,31,1,2010,17640
2010-01-31 12:34:50,31,1,2010,17641
2010-01-31 12:38:20,31,1,2010,17642
2010-01-31 12:40:06,31,1,2010,17643
2010-01-31 12:42:34,31,1,2010,17644
2010-01-31 12:45:26,31,1,2010,17645
2010-01-31 12:46:46,31,1,2010,17646
2010-01-31 12:47:45,31,1,2010,17647
2010-01-31 12:48:59,31,1,2010,17648
2010-01-31 12:51:01,31,1,2010,17649
2010-01-31 12:52:11,31,1,2010,17650
2010-01-31 12:55:16,31,1,2010,17651
2010-01-31 12:59:28,31,1,2010,17652
2010-01-31 13:03:39,31,1,2010,17653
2010-01-31 13:08:01,31,1,2010,17654
2010-01-31 13:09:19,31,1,2010,17655
2010-01-31 13:12:12,31,1,2010,17656
2010-01-31 13:16:22,31,1,2010,17657
2010-01-31 13:17:27,31,1,2010,17658
2010-01-31 13:18:08,31,1,2010,17659
2010-01-31 13:18:50,31,1,2010,17660
2010-01-31 13:20:17,31,1,2010,17661
2010-01-31 13:20:36,31,1,2010,17662
2010-01-31 13:21:49,31,1,2010,17663
2010-01-31 13:21:50,31,1,2010,17664
2010-01-31 13:21:52,31,1,2010,17665
2010-01-31 13:21:55,31,1,2010,17666
2010-01-31 13:22:37,31,1,2010,17667
2010-01-31 13:22:44,31,1,2010,17668
2010-01-31 13:22:48,31,1,2010,17669
2010-01-31 13:23:25,31,1,2010,17670
2010-01-31 13:23:27,31,1,2010,17671
2010-01-31 13:26:34,31,1,2010,17672
2010-01-31 13:28:48,31,1,2010,17673
2010-01-31 13:33:05,31,1,2010,17674
2010-01-31 13:35:16,31,1,2010,17675
2010-01-31 13:35:18,31,1,2010,17676
2010-01-31 13:41:43,31,1,2010,17677
2010-01-31 13:43:00,31,1,2010,17678
2010-01-31 13:43:43,31,1,2010,17679
2010-01-31 13:43:54,31,1,2010,17680
2010-01-31 13:45:51,31,1,2010,17681
2010-01-31 13:48:38,31,1,2010,17682
2010-01-31 13:55:03,31,1,2010,17683
2010-01-31 14:01:00,31,1,2010,17684
2010-01-31 14:01:28,31,1,2010,17685
2010-01-31 14:07:56,31,1,2010,17686
2010-01-31 14:08:48,31,1,2010,17687
2010-01-31 14:08:56,31,1,2010,17688
2010-01-31 14:14:59,31,1,2010,17689
2010-01-31 14:15:13,31,1,2010,17690
2010-01-31 14:18:13,31,1,2010,17691
2010-01-31 14:20:44,31,1,2010,17692
2010-01-31 14:21:34,31,1,2010,17693
2010-01-31 14:26:42,31,1,2010,17694
2010-01-31 14:26:43,31,1,2010,17695
2010-01-31 14:27:52,31,1,2010,17696
2010-01-31 14:34:11,31,1,2010,17697
2010-01-31 14:35:16,31,1,2010,17698
2010-01-31 14:35:27,31,1,2010,17699
2010-01-31 14:40:28,31,1,2010,17700
2010-01-31 14:42:21,31,1,2010,17701
2010-01-31 14:47:37,31,1,2010,17702
2010-01-31 14:48:58,31,1,2010,17703
2010-01-31 14:49:16,31,1,2010,17704
2010-01-31 14:49:17,31,1,2010,17705
2010-01-31 14:52:41,31,1,2010,17706
2010-01-31 14:53:44,31,1,2010,17707
2010-01-31 14:56:01,31,1,2010,17708
2010-01-31 14:58:39,31,1,2010,17709
2010-01-31 14:58:40,31,1,2010,17710
2010-01-31 14:58:41,31,1,2010,17711
2010-01-31 14:58:46,31,1,2010,17712
2010-01-31 15:00:01,31,1,2010,17713
2010-01-31 15:03:24,31,1,2010,17714
2010-01-31 15:06:00,31,1,2010,17715
2010-01-31 15:10:00,31,1,2010,17716
2010-01-31 15:10:40,31,1,2010,17717
2010-01-31 15:11:59,31,1,2010,17718
2010-01-31 15:12:13,31,1,2010,17719
2010-01-31 15:17:59,31,1,2010,17720
2010-01-31 15:21:07,31,1,2010,17721
2010-01-31 15:24:03,31,1,2010,17722
2010-01-31 15:24:08,31,1,2010,17723
2010-01-31 15:24:19,31,1,2010,17724
2010-01-31 15:27:07,31,1,2010,17725
2010-01-31 15:31:16,31,1,2010,17726
2010-01-31 15:44:19,31,1,2010,17727
2010-01-31 15:45:20,31,1,2010,17728
2010-01-31 15:50:04,31,1,2010,17729
2010-01-31 15:50:23,31,1,2010,17730
2010-01-31 15:50:29,31,1,2010,17731
2010-01-31 15:53:14,31,1,2010,17732
2010-01-31 15:53:18,31,1,2010,17733
2010-01-31 16:01:41,31,1,2010,17734
2010-01-31 16:02:54,31,1,2010,17735
2010-01-31 16:13:32,31,1,2010,17736
2010-01-31 16:14:26,31,1,2010,17737
2010-01-31 16:18:47,31,1,2010,17738
2010-01-31 16:25:32,31,1,2010,17739
2010-01-31 16:36:09,31,1,2010,17740
2010-01-31 16:41:09,31,1,2010,17741
2010-01-31 16:53:15,31,1,2010,17742
2010-01-31 16:55:06,31,1,2010,17743
2010-01-31 16:55:07,31,1,2010,17744
2010-01-31 16:59:01,31,1,2010,17745
2010-01-31 17:03:14,31,1,2010,17746
2010-01-31 17:10:33,31,1,2010,17747
2010-01-31 17:10:49,31,1,2010,17748
2010-01-31 17:10:51,31,1,2010,17749
2010-01-31 17:10:52,31,1,2010,17750
2010-01-31 17:10:55,31,1,2010,17751
2010-01-31 17:11:02,31,1,2010,17752
2010-01-31 17:11:03,31,1,2010,17753
2010-01-31 17:11:04,31,1,2010,17754
2010-01-31 17:11:22,31,1,2010,17755
2010-01-31 17:12:23,31,1,2010,17756
2010-01-31 17:14:19,31,1,2010,17757
2010-01-31 17:27:21,31,1,2010,17758
2010-01-31 17:27:45,31,1,2010,17759
2010-01-31 17:36:47,31,1,2010,17760
2010-01-31 17:36:48,31,1,2010,17761
2010-01-31 17:36:50,31,1,2010,17762
2010-01-31 17:36:51,31,1,2010,17763
2010-01-31 17:36:52,31,1,2010,17764
2010-01-31 17:37:10,31,1,2010,17765
2010-01-31 17:37:11,31,1,2010,17766
2010-01-31 17:37:13,31,1,2010,17767
2010-01-31 17:37:14,31,1,2010,17768
2010-01-31 17:37:15,31,1,2010,17769
2010-01-31 17:37:16,31,1,2010,17770
2010-01-31 17:37:17,31,1,2010,17771
2010-01-31 17:37:18,31,1,2010,17772
2010-01-31 17:37:27,31,1,2010,17773
2010-01-31 17:38:21,31,1,2010,17774
2010-01-31 17:38:24,31,1,2010,17775
2010-01-31 17:40:33,31,1,2010,17776
2010-01-31 17:40:54,31,1,2010,17777
2010-01-31 17:44:56,31,1,2010,17778
2010-01-31 17:52:43,31,1,2010,17779
2010-01-31 17:56:10,31,1,2010,17780
2010-01-31 17:56:11,31,1,2010,17781
2010-01-31 17:58:29,31,1,2010,17782
2010-01-31 18:01:11,31,1,2010,17783
2010-01-31 18:01:48,31,1,2010,17784
2010-01-31 18:01:53,31,1,2010,17785
2010-01-31 18:01:56,31,1,2010,17786
2010-01-31 18:02:15,31,1,2010,17787
2010-01-31 18:06:46,31,1,2010,17788
2010-01-31 18:06:47,31,1,2010,17789
2010-01-31 18:06:49,31,1,2010,17790
2010-01-31 18:06:55,31,1,2010,17791
2010-01-31 18:07:39,31,1,2010,17792
2010-01-31 18:07:40,31,1,2010,17793
2010-01-31 18:07:41,31,1,2010,17794
2010-01-31 18:07:42,31,1,2010,17795
2010-01-31 18:07:43,31,1,2010,17796
2010-01-31 18:09:08,31,1,2010,17797
2010-01-31 18:13:24,31,1,2010,17798
2010-01-31 18:19:14,31,1,2010,17799
2010-01-31 18:25:03,31,1,2010,17800
2010-01-31 18:36:42,31,1,2010,17801
2010-01-31 18:36:58,31,1,2010,17802
2010-01-31 18:42:52,31,1,2010,17803
2010-01-31 18:42:54,31,1,2010,17804
2010-01-31 18:46:31,31,1,2010,17805
2010-01-31 18:46:32,31,1,2010,17806
2010-01-31 18:49:14,31,1,2010,17807
2010-01-31 18:53:51,31,1,2010,17808
2010-01-31 19:00:19,31,1,2010,17809
2010-01-31 19:07:40,31,1,2010,17810
2010-01-31 19:07:54,31,1,2010,17811
2010-01-31 19:11:11,31,1,2010,17812
2010-01-31 19:21:04,31,1,2010,17813
2010-01-31 19:23:52,31,1,2010,17814
2010-01-31 19:28:16,31,1,2010,17815
2010-01-31 19:29:13,31,1,2010,17816
2010-01-31 19:45:26,31,1,2010,17817
2010-01-31 19:45:50,31,1,2010,17818
2010-01-31 19:45:52,31,1,2010,17819
2010-01-31 19:45:53,31,1,2010,17820
2010-01-31 19:45:54,31,1,2010,17821
2010-01-31 19:46:18,31,1,2010,17822
2010-01-31 19:46:21,31,1,2010,17823
2010-01-31 19:56:11,31,1,2010,17824
2010-01-31 19:59:56,31,1,2010,17825
2010-01-31 20:00:44,31,1,2010,17826
2010-01-31 20:02:40,31,1,2010,17827
2010-01-31 20:06:28,31,1,2010,17828
2010-01-31 20:06:33,31,1,2010,17829
2010-01-31 20:11:29,31,1,2010,17830
2010-01-31 20:12:03,31,1,2010,17831
2010-01-31 20:16:47,31,1,2010,17832
2010-01-31 20:18:18,31,1,2010,17833
2010-01-31 20:20:11,31,1,2010,17834
2010-01-31 20:33:28,31,1,2010,17835
2010-01-31 20:33:54,31,1,2010,17836
2010-01-31 20:34:32,31,1,2010,17837
2010-01-31 20:34:42,31,1,2010,17838
2010-01-31 20:35:00,31,1,2010,17839
2010-01-31 20:35:03,31,1,2010,17840
2010-01-31 20:35:52,31,1,2010,17841
2010-01-31 20:35:53,31,1,2010,17842
2010-01-31 20:36:27,31,1,2010,17843
2010-01-31 20:36:38,31,1,2010,17844
2010-01-31 20:37:37,31,1,2010,17845
2010-01-31 20:40:21,31,1,2010,17846
2010-01-31 20:40:34,31,1,2010,17847
2010-01-31 20:40:36,31,1,2010,17848
2010-01-31 20:40:38,31,1,2010,17849
2010-01-31 20:41:54,31,1,2010,17850
2010-01-31 20:42:53,31,1,2010,17851
2010-01-31 20:44:58,31,1,2010,17852
2010-01-31 20:46:26,31,1,2010,17853
2010-01-31 20:47:58,31,1,2010,17854
2010-01-31 20:47:59,31,1,2010,17855
2010-01-31 20:48:02,31,1,2010,17856
2010-01-31 20:54:26,31,1,2010,17857
2010-01-31 20:54:45,31,1,2010,17858
2010-01-31 21:00:38,31,1,2010,17859
2010-01-31 21:01:13,31,1,2010,17860
2010-01-31 21:07:50,31,1,2010,17861
2010-01-31 21:10:54,31,1,2010,17862
2010-01-31 21:11:27,31,1,2010,17863
2010-01-31 21:13:55,31,1,2010,17864
2010-01-31 21:16:14,31,1,2010,17865
2010-01-31 21:26:46,31,1,2010,17866
2010-01-31 21:27:17,31,1,2010,17867
2010-01-31 21:28:37,31,1,2010,17868
2010-01-31 21:29:13,31,1,2010,17869
2010-01-31 21:37:36,31,1,2010,17870
2010-01-31 21:44:29,31,1,2010,17871
2010-01-31 21:47:38,31,1,2010,17872
2010-01-31 21:56:43,31,1,2010,17873
2010-01-31 21:58:58,31,1,2010,17874
2010-01-31 21:59:47,31,1,2010,17875
2010-01-31 22:03:19,31,1,2010,17876
2010-01-31 22:04:08,31,1,2010,17877
2010-01-31 22:04:10,31,1,2010,17878
2010-01-31 22:15:03,31,1,2010,17879
2010-01-31 22:20:04,31,1,2010,17880
2010-01-31 22:20:09,31,1,2010,17881
2010-01-31 22:26:26,31,1,2010,17882
2010-01-31 22:30:20,31,1,2010,17883
2010-01-31 22:30:51,31,1,2010,17884
2010-01-31 22:45:19,31,1,2010,17885
2010-01-31 22:50:35,31,1,2010,17886
2010-01-31 22:57:37,31,1,2010,17887
2010-01-31 23:00:44,31,1,2010,17888
2010-01-31 23:02:13,31,1,2010,17889
2010-01-31 23:02:15,31,1,2010,17890
2010-01-31 23:02:17,31,1,2010,17891
2010-01-31 23:02:21,31,1,2010,17892
2010-01-31 23:02:22,31,1,2010,17893
2010-01-31 23:02:24,31,1,2010,17894
2010-01-31 23:10:18,31,1,2010,17895
2010-01-31 23:10:22,31,1,2010,17896
2010-01-31 23:10:24,31,1,2010,17897
2010-01-31 23:11:02,31,1,2010,17898
2010-01-31 23:11:04,31,1,2010,17899
2010-01-31 23:11:05,31,1,2010,17900
2010-01-31 23:11:07,31,1,2010,17901
2010-01-31 23:11:08,31,1,2010,17902
2010-01-31 23:11:10,31,1,2010,17903
2010-01-31 23:11:12,31,1,2010,17904
2010-01-31 23:24:27,31,1,2010,17905
2010-01-31 23:24:30,31,1,2010,17906
2010-01-31 23:26:46,31,1,2010,17907
2010-01-31 23:29:30,31,1,2010,17908
2010-01-31 23:37:52,31,1,2010,17909
2010-01-31 23:42:12,31,1,2010,17910
2010-01-31 23:45:58,31,1,2010,17911
2010-01-31 23:51:17,31,1,2010,17912
2010-01-31 23:57:19,31,1,2010,17913
2010-01-31 23:57:20,31,1,2010,17914
2010-01-31 23:57:21,31,1,2010,17915
2010-01-31 23:57:24,31,1,2010,17916
2010-02-04 00:01:20,4,2,2010,17917
2010-02-04 00:02:50,4,2,2010,17918
2010-02-04 00:04:29,4,2,2010,17919
2010-02-04 00:04:57,4,2,2010,17920
2010-02-04 00:05:16,4,2,2010,17921
2010-02-04 00:08:06,4,2,2010,17922
2010-02-04 00:08:19,4,2,2010,17923
2010-02-04 00:12:47,4,2,2010,17924
2010-02-04 00:22:22,4,2,2010,17925
2010-02-04 00:22:24,4,2,2010,17926
2010-02-04 00:22:26,4,2,2010,17927
2010-02-04 00:27:24,4,2,2010,17928
2010-02-04 00:29:34,4,2,2010,17929
2010-02-04 00:31:41,4,2,2010,17930
2010-02-04 00:36:24,4,2,2010,17931
2010-02-04 00:38:23,4,2,2010,17932
2010-02-04 00:40:58,4,2,2010,17933
2010-02-04 00:42:20,4,2,2010,17934
2010-02-04 00:47:32,4,2,2010,17935
2010-02-04 00:50:27,4,2,2010,17936
2010-02-04 00:51:47,4,2,2010,17937
2010-02-04 00:55:03,4,2,2010,17938
2010-02-04 00:55:05,4,2,2010,17939
2010-02-04 00:55:06,4,2,2010,17940
2010-02-04 00:55:12,4,2,2010,17941
2010-02-04 00:55:18,4,2,2010,17942
2010-02-04 00:55:21,4,2,2010,17943
2010-02-04 00:59:12,4,2,2010,17944
2010-02-04 00:59:13,4,2,2010,17945
2010-02-04 00:59:15,4,2,2010,17946
2010-02-04 00:59:17,4,2,2010,17947
2010-02-04 00:59:25,4,2,2010,17948
2010-02-04 00:59:26,4,2,2010,17949
2010-02-04 00:59:28,4,2,2010,17950
2010-02-04 00:59:29,4,2,2010,17951
2010-02-04 00:59:30,4,2,2010,17952
2010-02-04 00:59:31,4,2,2010,17953
2010-02-04 00:59:32,4,2,2010,17954
2010-02-04 00:59:33,4,2,2010,17955
2010-02-04 00:59:34,4,2,2010,17956
2010-02-04 00:59:35,4,2,2010,17957
2010-02-04 01:04:29,4,2,2010,17958
2010-02-04 01:08:01,4,2,2010,17959
